complex,adjustment,param_value,time,ATP
Complex III,0.35,0.03210795,2.10386439760937e-05,0.000156147271095288
Complex III,0.35,0.03210795,2.10386444698867e-05,0.000156147358880596
Complex III,0.35,0.03210795,2.10386449636797e-05,0.00015614738521616
Complex III,0.35,0.03210795,2.10386454574727e-05,0.00015614741155171
Complex III,0.35,0.03210795,2.10386459512657e-05,0.000156147437887247
Complex III,0.35,0.03210795,2.10386460994036e-05,0.000156147464222771
Complex III,0.35,0.03210795,2.10386462475415e-05,0.000156147472123425
Complex III,0.4,0.0366948,0,0
Complex III,0.4,0.0366948,9.88731394267737e-08,1.3593344159552e-06
Complex III,0.4,0.0366948,1.07771721975183e-07,1.4815246244416e-06
Complex III,0.4,0.0366948,1.16670304523593e-07,1.60363669135922e-06
Complex III,0.4,0.0366948,1.25568887072003e-07,1.72568184478321e-06
Complex III,0.4,0.0366948,1.3149690323794e-07,1.80749371784474e-06
Complex III,0.4,0.0366948,1.37424919403877e-07,1.88927606860239e-06
Complex III,0.4,0.0366948,1.4131184104122e-07,1.93030799358537e-06
Complex III,0.4,0.0366948,1.45198762678563e-07,1.971332401017e-06
Complex III,0.4,0.0366948,1.49085684315906e-07,2.00341788099601e-06
Complex III,0.4,0.0366948,1.50743385006969e-07,2.03549883997511e-06
Complex III,0.4,0.0366948,1.52401085698032e-07,2.06757530715465e-06
Complex III,0.4,0.0366948,1.54058786389096e-07,2.11620862368204e-06
Complex III,0.4,0.0366948,1.55716487080159e-07,2.16483226873464e-06
Complex III,0.4,0.0366948,1.62714477828822e-07,2.21344579469823e-06
Complex III,0.4,0.0366948,1.69712468577485e-07,2.26204904278517e-06
Complex III,0.4,0.0366948,1.76710459326149e-07,2.36438613828998e-06
Complex III,0.4,0.0366948,1.99135547896264e-07,2.46667751967376e-06
Complex III,0.4,0.0366948,2.21560636466379e-07,2.56892320392417e-06
Complex III,0.4,0.0366948,2.43985725036494e-07,2.67112321153374e-06
Complex III,0.4,0.0366948,2.66410813606609e-07,3.04750364876887e-06
Complex III,0.4,0.0366948,3.12647403776984e-07,3.42326447064723e-06
Complex III,0.4,0.0366948,3.58883993947359e-07,3.79840659956261e-06
Complex III,0.4,0.0366948,4.05120584117734e-07,4.17293094938196e-06
Complex III,0.4,0.0366948,4.51357174288109e-07,4.5468384336138e-06
Complex III,0.4,0.0366948,4.97593764458484e-07,5.08023527760125e-06
Complex III,0.4,0.0366948,5.64618398960261e-07,5.61237627088477e-06
Complex III,0.4,0.0366948,6.31643033462038e-07,6.14326407305232e-06
Complex III,0.4,0.0366948,6.98667667963816e-07,6.67290133756256e-06
Complex III,0.4,0.0366948,7.65692302465593e-07,7.20129071209467e-06
Complex III,0.4,0.0366948,8.3271693696737e-07,8.07483434594103e-06
Complex III,0.4,0.0366948,9.02080602259131e-07,8.94496515152506e-06
Complex III,0.4,0.0366948,9.71444267550891e-07,9.81169510716184e-06
Complex III,0.4,0.0366948,1.04080793284265e-06,1.06750361481852e-05
Complex III,0.4,0.0366948,1.11017159813441e-06,1.15350001681312e-05
Complex III,0.4,0.0366948,1.17953526342617e-06,1.35924439020908e-05
Complex III,0.4,0.0366948,1.29275055143368e-06,1.42058950762968e-05
Complex III,0.4,0.0366948,1.40596583944119e-06,1.48176085872488e-05
Complex III,0.4,0.0366948,1.5191811274487e-06,1.54275888411351e-05
Complex III,0.4,0.0366948,1.63239641545621e-06,1.60358402389768e-05
Complex III,0.4,0.0366948,1.74561170346373e-06,1.66423671704724e-05
Complex III,0.4,0.0366948,1.99146385372603e-06,1.81384413379349e-05
Complex III,0.4,0.0366948,2.23731600398833e-06,1.96240142667918e-05
Complex III,0.4,0.0366948,2.48316815425064e-06,2.10991499041667e-05
Complex III,0.4,0.0366948,2.72902030451294e-06,2.25639137726417e-05
Complex III,0.4,0.0366948,2.97487245477525e-06,2.61072126811976e-05
Complex III,0.4,0.0366948,3.47955056656131e-06,2.95896787482892e-05
Complex III,0.4,0.0366948,3.98422867834737e-06,3.3012220900838e-05
Complex III,0.4,0.0366948,4.48890679013343e-06,3.6375758717018e-05
Complex III,0.4,0.0366948,4.99358490191949e-06,4.1809417409581e-05
Complex III,0.4,0.0366948,5.49826301370555e-06,4.70883264354752e-05
Complex III,0.4,0.0366948,6.82678126756533e-06,5.22163356257885e-05
Complex III,0.4,0.0366948,8.15529952142512e-06,5.71972611294595e-05
Complex III,0.4,0.0366948,9.48381777528491e-06,6.95812744172322e-05
Complex III,0.4,0.0366948,1.08123360291447e-05,8.1045458806759e-05
Complex III,0.4,0.0366948,1.21408542830045e-05,9.16478332821635e-05
Complex III,0.4,0.0366948,1.61119667558821e-05,0.000101444520878981
Complex III,0.4,0.0366948,1.73033004977454e-05,0.000123480945887202
Complex III,0.4,0.0366948,1.84946342396087e-05,0.000134407158627946
Complex III,0.4,0.0366948,1.9685967981472e-05,0.000141805582748357
Complex III,0.4,0.0366948,2.0043368104031e-05,0.000146868258918969
Complex III,0.4,0.0366948,2.040076822659e-05,0.00015032203553128
Complex III,0.4,0.0366948,2.06795158182553e-05,0.00015271964327115
Complex III,0.4,0.0366948,2.07631400957549e-05,0.000154380840512297
Complex III,0.4,0.0366948,2.08467643732544e-05,0.000155526470873251
Complex III,0.4,0.0366948,2.0930388650754e-05,0.000156310437930062
Complex III,0.4,0.0366948,2.09554759340039e-05,0.000156835753702323
Complex III,0.4,0.0366948,2.09805632172538e-05,0.000157191059680258
Complex III,0.4,0.0366948,2.10056505005037e-05,0.00015742711333673
Complex III,0.4,0.0366948,2.10131766854786e-05,0.000157584136254081
Complex III,0.4,0.0366948,2.10207028704536e-05,0.000157686842985417
Complex III,0.4,0.0366948,2.10282290554286e-05,0.000157755389477251
Complex III,0.4,0.0366948,2.1030486910921e-05,0.000157775935176887
Complex III,0.4,0.0366948,2.10327447664135e-05,0.000157796472461745
Complex III,0.4,0.0366948,2.1035002621906e-05,0.000157817001333479
Complex III,0.4,0.0366948,2.10356799785538e-05,0.000157837521794226
Complex III,0.4,0.0366948,2.10363573352015e-05,0.00015784642228553
Complex III,0.4,0.0366948,2.10370346918493e-05,0.000157855321194155
Complex III,0.4,0.0366948,2.1037712048497e-05,0.000157864218520357
Complex III,0.4,0.0366948,2.10379152554913e-05,0.000157873114264368
Complex III,0.4,0.0366948,2.10381184624857e-05,0.000157875782679077
Complex III,0.4,0.0366948,2.103832166948e-05,0.000157878450951412
Complex III,0.4,0.0366948,2.10383826315783e-05,0.000157881119081379
Complex III,0.4,0.0366948,2.10384435936766e-05,0.000157883787068984
Complex III,0.4,0.0366948,2.10385045557749e-05,0.000157886454914232
Complex III,0.4,0.0366948,2.10385655178732e-05,0.000157887395196813
Complex III,0.4,0.0366948,2.10385838065027e-05,0.00015788833546171
Complex III,0.4,0.0366948,2.10386020951322e-05,0.000157888617537731
Complex III,0.4,0.0366948,2.10386203837616e-05,0.00015788889961216
Complex III,0.4,0.0366948,2.10386258703505e-05,0.000157889181684997
Complex III,0.4,0.0366948,2.10386313569393e-05,0.000157889266306538
Complex III,0.4,0.0366948,2.10386368435282e-05,0.000157889350927936
Complex III,0.4,0.0366948,2.1038642330117e-05,0.000157889376314327
Complex III,0.4,0.0366948,2.10386439760937e-05,0.000157889401700706
Complex III,0.4,0.0366948,2.10386444698867e-05,0.000157889427087072
Complex III,0.4,0.0366948,2.10386449636797e-05,0.000157889452473424
Complex III,0.4,0.0366948,2.10386454574727e-05,0.000157889460089328
Complex III,0.4,0.0366948,2.10386459512657e-05,0.00015788946770523
Complex III,0.4,0.0366948,2.10386460994036e-05,0.000157889475321131
Complex III,0.4,0.0366948,2.10386462475415e-05,0.000157889477605901
Complex III,0.45,0.04128165,0,0
Complex III,0.45,0.04128165,9.88731394267737e-08,1.3593344159552e-06
Complex III,0.45,0.04128165,1.07771721975183e-07,1.4815246244416e-06
Complex III,0.45,0.04128165,1.16670304523593e-07,1.60363669135922e-06
Complex III,0.45,0.04128165,1.25568887072003e-07,1.72568184478321e-06
Complex III,0.45,0.04128165,1.3149690323794e-07,1.8074685584734e-06
Complex III,0.45,0.04128165,1.37424919403877e-07,1.88922576767913e-06
Complex III,0.45,0.04128165,1.4131184104122e-07,1.93029890780128e-06
Complex III,0.45,0.04128165,1.45198762678563e-07,1.97136451573381e-06
Complex III,0.45,0.04128165,1.49085684315906e-07,2.0034665152551e-06
Complex III,0.45,0.04128165,1.50743385006969e-07,2.03556398905797e-06
Complex III,0.45,0.04128165,1.52401085698032e-07,2.06765696642479e-06
Complex III,0.45,0.04128165,1.54058786389096e-07,2.11631397343374e-06
Complex III,0.45,0.04128165,1.55716487080159e-07,2.16496129955614e-06
Complex III,0.45,0.04128165,1.62714477828822e-07,2.21359849673086e-06
Complex III,0.45,0.04128165,1.69712468577485e-07,2.26222540601194e-06
Complex III,0.45,0.04128165,1.76710459326149e-07,2.36436518330838e-06
Complex III,0.45,0.04128165,1.99135547896264e-07,2.46645942252144e-06
Complex III,0.45,0.04128165,2.21560636466379e-07,2.56850814056849e-06
Complex III,0.45,0.04128165,2.43985725036494e-07,2.67051135783809e-06
Complex III,0.45,0.04128165,2.66410813606609e-07,3.05693392028497e-06
Complex III,0.45,0.04128165,3.12647403776984e-07,3.44270336200111e-06
Complex III,0.45,0.04128165,3.58883993947359e-07,3.82782068101986e-06
Complex III,0.45,0.04128165,4.05120584117734e-07,4.21228686614268e-06
Complex III,0.45,0.04128165,4.51357174288109e-07,4.59610290585648e-06
Complex III,0.45,0.04128165,4.97593764458484e-07,5.13345177873646e-06
Complex III,0.45,0.04128165,5.64618398960261e-07,5.66952581490027e-06
Complex III,0.45,0.04128165,6.31643033462038e-07,6.20432773476358e-06
Complex III,0.45,0.04128165,6.98667667963816e-07,6.73786025240934e-06
Complex III,0.45,0.04128165,7.65692302465593e-07,7.27012607596519e-06
Complex III,0.45,0.04128165,8.3271693696737e-07,8.11286733213624e-06
Complex III,0.45,0.04128165,9.02080602259131e-07,8.95243116578116e-06
Complex III,0.45,0.04128165,9.71444267550891e-07,9.78882833887794e-06
Complex III,0.45,0.04128165,1.04080793284265e-06,1.06220695761911e-05
Complex III,0.45,0.04128165,1.11017159813441e-06,1.1452165566273e-05
Complex III,0.45,0.04128165,1.17953526342617e-06,1.22927033752444e-05
Complex III,0.45,0.04128165,1.29275055143368e-06,1.31300137706705e-05
Complex III,0.45,0.04128165,1.40596583944119e-06,1.39641078646254e-05
Complex III,0.45,0.04128165,1.5191811274487e-06,1.47949967313448e-05
Complex III,0.45,0.04128165,1.63239641545621e-06,1.56226914074154e-05
Complex III,0.45,0.04128165,1.74561170346373e-06,1.77499642135142e-05
Complex III,0.45,0.04128165,1.99146385372603e-06,1.98561070936998e-05
Complex III,0.45,0.04128165,2.23731600398833e-06,2.19413079580608e-05
Complex III,0.45,0.04128165,2.48316815425064e-06,2.4005752997394e-05
Complex III,0.45,0.04128165,2.72902030451294e-06,2.60496267379027e-05
Complex III,0.45,0.04128165,2.97487245477525e-06,3.18117620110053e-05
Complex III,0.45,0.04128165,3.47955056656131e-06,3.740969575402e-05
Complex III,0.45,0.04128165,3.98422867834737e-06,4.28475985686605e-05
Complex III,0.45,0.04128165,4.48890679013343e-06,4.81295320602707e-05
Complex III,0.45,0.04128165,4.99358490191949e-06,4.96842972974629e-05
Complex III,0.45,0.04128165,5.49826301370555e-06,5.12254859802048e-05
Complex III,0.45,0.04128165,6.82678126756533e-06,5.27532027426793e-05
Complex III,0.45,0.04128165,8.15529952142512e-06,5.42675518420124e-05
Complex III,0.45,0.04128165,9.48381777528491e-06,5.57686363547168e-05
Complex III,0.45,0.04128165,1.08123360291447e-05,6.55211778991057e-05
Complex III,0.45,0.04128165,1.21408542830045e-05,7.47102268026153e-05
Complex III,0.45,0.04128165,1.61119667558821e-05,8.3362981841366e-05
Complex III,0.45,0.04128165,1.73033004977454e-05,9.15065921409145e-05
Complex III,0.45,0.04128165,1.84946342396087e-05,0.00011858746300746
Complex III,0.45,0.04128165,1.9685967981472e-05,0.000133081099440286
Complex III,0.45,0.04128165,2.0043368104031e-05,0.000142605531360893
Complex III,0.45,0.04128165,2.040076822659e-05,0.000148979075065001
Complex III,0.45,0.04128165,2.06795158182553e-05,0.000153364163274241
Complex III,0.45,0.04128165,2.07631400957549e-05,0.000156410285679644
Complex III,0.45,0.04128165,2.08467643732544e-05,0.000158596843654655
Complex III,0.45,0.04128165,2.0930388650754e-05,0.000160065153099473
Complex III,0.45,0.04128165,2.09554759340039e-05,0.000161085502542461
Complex III,0.45,0.04128165,2.09805632172538e-05,0.000161783207011634
Complex III,0.45,0.04128165,2.10056505005037e-05,0.0001622579401887
Complex III,0.45,0.04128165,2.10131766854786e-05,0.000162575681077033
Complex III,0.45,0.04128165,2.10207028704536e-05,0.000162788616925432
Complex III,0.45,0.04128165,2.10282290554286e-05,0.000162930126640456
Complex III,0.45,0.04128165,2.1030486910921e-05,0.000163022574286453
Complex III,0.45,0.04128165,2.10327447664135e-05,0.000163084210101223
Complex III,0.45,0.04128165,2.1035002621906e-05,0.000163102683795972
Complex III,0.45,0.04128165,2.10356799785538e-05,0.00016312114962856
Complex III,0.45,0.04128165,2.10363573352015e-05,0.000163139607600546
Complex III,0.45,0.04128165,2.10370346918493e-05,0.000163158057713945
Complex III,0.45,0.04128165,2.1037712048497e-05,0.000163166071909625
Complex III,0.45,0.04128165,2.10379152554913e-05,0.000163174084622217
Complex III,0.45,0.04128165,2.10381184624857e-05,0.000163182095851964
Complex III,0.45,0.04128165,2.103832166948e-05,0.000163190105599086
Complex III,0.45,0.04128165,2.10383826315783e-05,0.000163198113863782
Complex III,0.45,0.04128165,2.10384435936766e-05,0.000163200516054147
Complex III,0.45,0.04128165,2.10385045557749e-05,0.000163201236685243
Complex III,0.45,0.04128165,2.10385655178732e-05,0.000163201957304335
Complex III,0.45,0.04128165,2.10385838065027e-05,0.000163202677911421
Complex III,0.45,0.04128165,2.10386020951322e-05,0.000163202894091205
Complex III,0.45,0.04128165,2.10386203837616e-05,0.00016320311026991
Complex III,0.45,0.04128165,2.10386258703505e-05,0.000163203326447533
Complex III,0.45,0.04128165,2.10386313569393e-05,0.000163203542624077
Complex III,0.45,0.04128165,2.10386368435282e-05,0.00016320375879954
Complex III,0.45,0.04128165,2.1038642330117e-05,0.000163203837571762
Complex III,0.45,0.04128165,2.10386439760937e-05,0.000163203916343841
Complex III,0.45,0.04128165,2.10386444698867e-05,0.000163203939975437
Complex III,0.45,0.04128165,2.10386449636797e-05,0.00016320396360702
Complex III,0.45,0.04128165,2.10386454574727e-05,0.000163203970696492
Complex III,0.45,0.04128165,2.10386459512657e-05,0.000163203977785963
Complex III,0.45,0.04128165,2.10386460994036e-05,0.000163203984875433
Complex III,0.45,0.04128165,2.10386462475415e-05,0.000163203991964902
Complex III,0.5,0.0458685,0,0
Complex III,0.5,0.0458685,9.88731394267737e-08,1.3593344159552e-06
Complex III,0.5,0.0458685,1.07771721975183e-07,1.4815246244416e-06
Complex III,0.5,0.0458685,1.16670304523593e-07,1.60363669135922e-06
Complex III,0.5,0.0458685,1.25568887072003e-07,1.72568184478321e-06
Complex III,0.5,0.0458685,1.3149690323794e-07,1.80744340861558e-06
Complex III,0.5,0.0458685,1.37424919403877e-07,1.88917548577081e-06
Complex III,0.5,0.0458685,1.4131184104122e-07,1.93028856795318e-06
Complex III,0.5,0.0458685,1.45198762678563e-07,1.9713941037496e-06
Complex III,0.5,0.0458685,1.49085684315906e-07,2.00351135712085e-06
Complex III,0.5,0.0458685,1.50743385006969e-07,2.03562408040839e-06
Complex III,0.5,0.0458685,1.52401085698032e-07,2.06773230297556e-06
Complex III,0.5,0.0458685,1.54058786389096e-07,2.11641098623511e-06
Complex III,0.5,0.0458685,1.55716487080159e-07,2.16507997999521e-06
Complex III,0.5,0.0458685,1.62714477828822e-07,2.2137388357838e-06
Complex III,0.5,0.0458685,1.69712468577485e-07,2.26238739450928e-06
Complex III,0.5,0.0458685,1.76710459326149e-07,2.36434173104677e-06
Complex III,0.5,0.0458685,1.99135547896264e-07,2.46625069463369e-06
Complex III,0.5,0.0458685,2.21560636466379e-07,2.56811430212137e-06
Complex III,0.5,0.0458685,2.43985725036494e-07,2.669932573801e-06
Complex III,0.5,0.0458685,2.66410813606609e-07,3.06730775435657e-06
Complex III,0.5,0.0458685,3.12647403776984e-07,3.46399226480972e-06
Complex III,0.5,0.0458685,3.58883993947359e-07,3.85998719029587e-06
Complex III,0.5,0.0458685,4.05120584117734e-07,4.25529360590189e-06
Complex III,0.5,0.0458685,4.51357174288109e-07,4.64991258644643e-06
Complex III,0.5,0.0458685,4.97593764458484e-07,5.19133892535033e-06
Complex III,0.5,0.0458685,5.64618398960261e-07,5.73147066594952e-06
Complex III,0.5,0.0458685,6.31643033462038e-07,6.2703105924806e-06
Complex III,0.5,0.0458685,6.98667667963816e-07,6.8078614826318e-06
Complex III,0.5,0.0458685,7.65692302465593e-07,7.34412610795048e-06
Complex III,0.5,0.0458685,8.3271693696737e-07,8.25569149982045e-06
Complex III,0.5,0.0458685,9.02080602259131e-07,9.16353782387301e-06
Complex III,0.5,0.0458685,9.71444267550891e-07,1.00676787082902e-05
Complex III,0.5,0.0458685,1.04080793284265e-06,1.09681277321653e-05
Complex III,0.5,0.0458685,1.11017159813441e-06,1.16733017171629e-05
Complex III,0.5,0.0458685,1.17953526342617e-06,1.22996965374282e-05
Complex III,0.5,0.0458685,1.29275055143368e-06,1.29242971327069e-05
Complex III,0.5,0.0458685,1.40596583944119e-06,1.35471081113759e-05
Complex III,0.5,0.0458685,1.5191811274487e-06,1.41681340701236e-05
Complex III,0.5,0.0458685,1.63239641545621e-06,1.47873795937911e-05
Complex III,0.5,0.0458685,1.74561170346373e-06,1.6047710044489e-05
Complex III,0.5,0.0458685,1.99146385372603e-06,1.73006596114926e-05
Complex III,0.5,0.0458685,2.23731600398833e-06,1.8546265918804e-05
Complex III,0.5,0.0458685,2.48316815425064e-06,1.97845674343485e-05
Complex III,0.5,0.0458685,2.72902030451294e-06,2.27266576372416e-05
Complex III,0.5,0.0458685,2.97487245477525e-06,2.56274190210777e-05
Complex III,0.5,0.0458685,3.47955056656131e-06,2.84873747161708e-05
Complex III,0.5,0.0458685,3.98422867834737e-06,3.1307039030033e-05
Complex III,0.5,0.0458685,4.48890679013343e-06,3.40869177709077e-05
Complex III,0.5,0.0458685,4.99358490191949e-06,3.98918451587716e-05
Complex III,0.5,0.0458685,5.49826301370555e-06,4.55224030826387e-05
Complex III,0.5,0.0458685,6.82678126756533e-06,5.09832402712251e-05
Complex III,0.5,0.0458685,8.15529952142512e-06,5.62788784064434e-05
Complex III,0.5,0.0458685,9.48381777528491e-06,6.14137185332376e-05
Complex III,0.5,0.0458685,1.08123360291447e-05,7.47482665768618e-05
Complex III,0.5,0.0458685,1.21408542830045e-05,8.69847845349148e-05
Complex III,0.5,0.0458685,1.61119667558821e-05,9.81993171570223e-05
Complex III,0.5,0.0458685,1.73033004977454e-05,0.000108465324832271
Complex III,0.5,0.0458685,1.84946342396087e-05,0.000126686354584299
Complex III,0.5,0.0458685,1.9685967981472e-05,0.000135657370489168
Complex III,0.5,0.0458685,2.0043368104031e-05,0.000142043710094753
Complex III,0.5,0.0458685,2.040076822659e-05,0.000146425413154131
Complex III,0.5,0.0458685,2.06795158182553e-05,0.000149455934641482
Complex III,0.5,0.0458685,2.07631400957549e-05,0.000151556710267407
Complex III,0.5,0.0458685,2.08467643732544e-05,0.000153010972882436
Complex III,0.5,0.0458685,2.0930388650754e-05,0.000154011908476135
Complex III,0.5,0.0458685,2.09554759340039e-05,0.000154695303494475
Complex III,0.5,0.0458685,2.09805632172538e-05,0.000155153390176901
Complex III,0.5,0.0458685,2.10056505005037e-05,0.000155461849085872
Complex III,0.5,0.0458685,2.10131766854786e-05,0.000155666832551278
Complex III,0.5,0.0458685,2.10207028704536e-05,0.000155802445844793
Complex III,0.5,0.0458685,2.10282290554286e-05,0.000155891231297213
Complex III,0.5,0.0458685,2.1030486910921e-05,0.000155950342653737
Complex III,0.5,0.0458685,2.10327447664135e-05,0.000155968063073604
Complex III,0.5,0.0458685,2.1035002621906e-05,0.000155985777503769
Complex III,0.5,0.0458685,2.10356799785538e-05,0.000156003485945212
Complex III,0.5,0.0458685,2.10363573352015e-05,0.000156021188399196
Complex III,0.5,0.0458685,2.10370346918493e-05,0.000156028877451677
Complex III,0.5,0.0458685,2.1037712048497e-05,0.000156036565374372
Complex III,0.5,0.0458685,2.10379152554913e-05,0.000156044252167434
Complex III,0.5,0.0458685,2.10381184624857e-05,0.000156051937831
Complex III,0.5,0.0458685,2.103832166948e-05,0.000156054243309837
Complex III,0.5,0.0458685,2.10383826315783e-05,0.000156056548687034
Complex III,0.5,0.0458685,2.10384435936766e-05,0.000156058853962594
Complex III,0.5,0.0458685,2.10385045557749e-05,0.00015606115913652
Complex III,0.5,0.0458685,2.10385655178732e-05,0.000156063464208816
Complex III,0.5,0.0458685,2.10385838065027e-05,0.000156064162001138
Complex III,0.5,0.0458685,2.10386020951322e-05,0.000156064859784146
Complex III,0.5,0.0458685,2.10386203837616e-05,0.000156065069117232
Complex III,0.5,0.0458685,2.10386258703505e-05,0.00015606527844948
Complex III,0.5,0.0458685,2.10386313569393e-05,0.00015606548778089
Complex III,0.5,0.0458685,2.10386368435282e-05,0.00015606555058015
Complex III,0.5,0.0458685,2.1038642330117e-05,0.000156065613379334
Complex III,0.5,0.0458685,2.10386439760937e-05,0.000156065632219075
Complex III,0.5,0.0458685,2.10386444698867e-05,0.000156065637870995
Complex III,0.5,0.0458685,2.10386449636797e-05,0.000156065643522916
Complex III,0.5,0.0458685,2.10386454574727e-05,0.000156065649174835
Complex III,0.5,0.0458685,2.10386459512657e-05,0.000156065654826754
Complex III,0.5,0.0458685,2.10386460994036e-05,0.00015606565652233
Complex III,0.5,0.0458685,2.10386462475415e-05,0.000156065658217905
